# form	pos	lemma	sense	freq
འདོད་ལྷ			<person> Pradyumna, Kāmadeva
འདོད་མ			<person> Kāminī
འདོད་མཆོག			<person> Kāmaśreṣṭha, Kāmaśreṣṭhī, Supreme Desire
འདོད་པ་ཅན			<person> Kāminī
འདོད་པ་ཆུང			<term> not needy
འདོད་པ་དང་གཟུགས་དང་གཟུགས་མེད་པ			<place> desire, form, and formless realms
འདོད་པ་དྲུག་ན་སྤྱོད་པའི་ལྷ			<term> deva in one of the six heavens of sensuous pleasure
འདོད་པ་ལ་འདོད་པ			<term> sexual desire
འདོད་པ་ལ་འདུན་པ			<term> desire for sense gratification
འདོད་པ་ལ་ཆགས་པ			<place> Attached to Pleasures
འདོད་པ་ལ་ལོག་པར་གཡེམ་པ			<term> sexual misconduct
འདོད་པ་ལ་མངོན་པར་ཞེན་པ			<term> clinging to desire
འདོད་པ་ལ་མོས་པ			<term> longing for sensual pleasure
འདོད་པ་ལ་རྒྱབ་ཀྱིས་ཕྱོགས་པ			<person> Leaving Behind Desire
འདོད་པ་ལོག་པར་གཡེམ་པ			<term> sexual misconduct
འདོད་པ་མོ			<person> Aihikī
འདོད་པ་མཐུན་པའི་ནགས་ཁྲོད			<place> Icchānaṅgalā Forest
འདོད་པ་མཐུན་པ			<place> Icchānaṅgalā
འདོད་པ་ན་སྤྱོད་པའི་འཐུན་པའི་ཀུན་ཏུ་སྦྱོར་བ་རྣམས			<term> fetters that are associated with living in the desire realm
འདོད་པ་ན་སྤྱོད་པ			<term> inhabitants of the desire realm
འདོད་པ་ངེས་པར་ཐོབ			<place> Definite Attainment of Pleasure
འདོད་པ་རྣམས་ལ་ལོག་པར་གཡེམ་པ			<term> sexual misconduct
འདོད་པ་སྦྱིན			<place> Kāmada
འདོད་པ་ཐམས་ཅད་འབྱོར་པ			<person> Rich with All Wishes
འདོད་པ་ཐམས་ཅད་རྗེས་སུ་འཐུན་པ			<place> In Tune with All Pleasures
འདོད་པའི་བསྐོར་བ			<term> turning of the lotus
འདོད་པའི་བསྟན་བཅོས			<text> Kāmaśāstra
འདོད་པའི་ཆུ			<place> Pleasurable Water
འདོད་པའི་དབང་ཕྱུག་མ			<person> Kāmeśvarī
འདོད་པའི་དབང་ཕྱུག			<person> Kāmeśvara, Lord of the Desire Realm
འདོད་པའི་གཙོ་བོ			<person> Kāmaśreṣṭha
འདོད་པའི་གཟུགས་ཅན་མ			<person> Kāmarūpī
འདོད་པའི་གཟུགས			<place> Kāmarūpa
འདོད་པའི་ཁམས་ཀྱི་དབང་ཕྱུག་མ			<person> Sovereign Goddess of the Desire Realm, Sovereign Goddess of the Desire Realm‍
འདོད་པའི་ཁམས་ན་སྤྱོད་པའི་ལྷ			<term> deva belonging to the realm of sensuous desire
འདོད་པའི་ཁམས			<term> desire realm, realm of desire
འདོད་པའི་ཀླུང			<place> Desired Wind
འདོད་པའི་ལྷ			<person> Divideva
འདོད་པའི་མཆོག			<person> Kāmaśreṣṭha
འདོད་པའི་རྡོ་རྗེ་དང་ལྡན་མ			<person> Kāmavajriṇī
འདོད་པའི་རྒྱལ་པོ			<person> Kāmarāja
འདོད་པའི་སྲེད་པ			<term> craving for sensual pleasures
འདོད་པའི་སྲིད་པ			<term> desire realm, existence with desire
འདོད་པའི་ཡོན་ཏན་འདི་ལྔ			<term> five sense objects
འདོད་པའི་ཡོན་ཏན་ལྔ			<term> five desire objects, five objects of sensual pleasures, five sense pleasures, five sorts of sense object
འདོད་པའི་ཡོན་ཏན			<term> sense pleasures
འདོད་པས་ལོག་པར་གཡེམ་པ་སྤོང་བ			<term> refraining from sexual misconduct
འདོད་པས་ལོག་པར་གཡེམ་པ			<term> sexual misconduct
འདོད་པ			<person> Riṣṭa, Iṣṭa, Roca
འདོད་པ			<place> Desirable
འདོད་པ			<term> desire, longing, sense gratification, sense objects, desire
འདོད་སྲེད			<person> Desire
འདོད་ཡོན་ལྔ			<term> five sense objects
འདོགས་པ			<term> label
འདོམས་ཀྱི་ལྦ་བ་སྦུབས་སུ་ནུབ			<term> organ for excreting is hidden in a sheath
འདོམས			<term> rebuke
འདོམ			<term> fathom
འདོན			<term> extricate
འདྲ་བ་མེད			<person> Incomparable
འདྲ་མེད			<person> Unequaled
འདྲེ་བ་མེད་པ			<term> not mingling
འདྲེ་བཀྲེན་ལྟོགས་པ			<term> starving spirits
འདྲེ་བཀྲེན			<term> miserly ghosts
འདྲེ་ལྟོགས			<term> starving spirits
འདྲེན་པའི་དཔལ			<person> Glorious Guidance
འདྲེན་པའི་རྒྱལ་མཚན			<person> Guiding Victory Banner
འདྲེན་པའི་རྒྱལ་མཚན			<place> Guiding Banner
འདྲེན་པ			<term> guide, leader
འདྲེས་པའི་འགྲམ་ན་གནས་པ			<place> Dwelling on Mixed Riverbanks
འདྲེས་པའི་ནགས་ཚལ			<place> Miśraka Garden
འདྲེས་པའི་ཚལ			<place> Merging, Miśrakā grove
འདྲེས་པར་གནས			<term> practice an adulterated practice
འདྲེས་པ			<person> The Mixed One
འདྲེས་པ			<place> Mixture, Multicolor
འདྲེ			<term> piśāca
འདྲི་འདོད			<place> Longing for Smell
འདྲི་མེད་འོད			<person> Stainless Light
འདྲིས་པ་ཤེས་པ			<term> knowledge of mastery, knowledge that is masterful
འདྲོབ་སྐྱོང་གི་བུ་རྫོགས་བྱེད			<person> Pūraṇa Kāśyapa
འདྲོབ་སྐྱོང་གི་བུ་རྒན་པོ			<person> Vṛddhakāśyapa
འདྲོབ་སྐྱོང་གི་བུ			<person> Kāśyapa
འདྲོན་བཟངས			<person> Fine Feast
འདུ་འཛི			<term> social diversion
འདུ་བ་མཆོག			<person> Prasabha
འདུ་བ			<term> melāpaka, income, conjoined with
འདུ་བྱས			<term> conditioned
འདུ་བྱེད་གསུམ			<term> three formations
འདུ་བྱེད་ཀྱི་འཇུག་པ			<term> activity of conditioning mental factors
འདུ་བྱེད་མངོན་པར་འདུ་བྱ་བ			<term> conditioning process of the mental factors
འདུ་བྱེད་རྣམས			<term> mental formations
འདུ་བྱེད			<term> compounded phenomenon, assembled factor, compounded phenomena, conditioned phenomena, conditioned state, conditioned states, conditioned things, conditioning mental factors, formation, formations, formative factors, formative predisposition, formative predispositions, karmic dispositions, ...
འདུ་མ་བྱས			<term> unconditioned
འདུ་ཤེས་བཅུ་གཅིག་བསྟན་པ			<text> Teaching the Eleven Thoughts
འདུ་ཤེས་བཞི			<term> four perceptions
འདུ་ཤེས་ཅན			<person> Perceptive
འདུ་ཤེས་ཅན			<place> Heaven of Perception
འདུ་ཤེས་དང་ཚོར་བ་འགོག་པ་ལ་ཉེ་བར་བསྒྲུབས་ཏེ་གནས་པ			<term> one achieves and dwells in the cessation of all perceptions and feelings
འདུ་ཤེས་དང་ཚོར་བ་འགོག་པ			<term> cessation of perception and sensation
འདུ་ཤེས་དགུ			<term> nine mundane contemplations, nine perceptions
འདུ་ཤེས་ལོག་པ			<person> Misperception
འདུ་ཤེས་མ་མཆིས་པའི་སེམས་ཅན			<place> Asaṃjñisattva
འདུ་ཤེས་མེད་འདུ་ཤེས་མེད་མིན་གྱི་སེམས་ཅན			<term> beings with neither perception nor nonperception
འདུ་ཤེས་མེད་འདུ་ཤེས་མེད་མིན་གྱི་སྐྱེ་མཆེད			<term> sphere of neither perception nor absence of perception
འདུ་ཤེས་མེད་འདུ་ཤེས་མེད་མིན་སྐྱེ་མཆེད་ཀྱི་སྙོམས་པར་འཇུག་པ			<term> station of the neither perception nor nonperception absorption
འདུ་ཤེས་མེད་འདུ་ཤེས་མེད་མིན་སྐྱེ་མཆེད་ལ་ཉེ་བར་བསྒྲུབས་ཏེ་གནས་པ			<term> one achieves and dwells in the sphere of neither perception nor nonperception
འདུ་ཤེས་མེད་འདུ་ཤེས་མེད་མིན་སྐྱེ་མཆེད་པ			<term> stage of neither thought nor no thought
འདུ་ཤེས་མེད་འདུ་ཤེས་མེད་མིན་སྐྱེ་མཆེད			<place> abode of neither perception nor no perception, abode of neither perception nor nonperception, basis of perception that neither exists nor does not exist, field of neither perception nor non-perception, Neither-Perception-nor-Nonperception, sense source of neither perception nor nonpercept...
འདུ་ཤེས་མེད་འདུ་ཤེས་མེད་མིན			<place> Heaven of Neither Perception nor Nonperception, neither perception nor nonperception, realm of neither notion nor no notion
འདུ་ཤེས་མེད་པའི་སེམས་ཅན			<place> Asaṃjñisattva, Concept-Free Beings Heaven, Insentient Beings, those who have a nature that is free from perception
འདུ་ཤེས་མེད་པའི་སྐྱེ་མཆེད་ཀྱི་སྙོམས་པར་འཇུག་པ			<term> station of the nonperception absorption
འདུ་ཤེས་མེད་པའི་སྙོམས་པར་འཇུག་པ			<term> attainment of the meditative state without consciousness
འདུ་ཤེས་མེད་པ			<place> Asaṃjñin
འདུ་ཤེས་མེད			<place> Asaṃjñaka, Heaven of Nonperception
འདུ་ཤེས་མུ་མེད་པ			<term> saṃjñāparyanta
