# form	pos	lemma	sense	freq
བློ་གྲོས་དང་ལྡན་པ			intelligent
བློ་གྲོས་དགེ་བ			virtuous intelligence
བློ་གྲོས་གཉིས་ཅན			having two-pointed mind(S 15)
བློ་གྲོས་མ་སྦྱངས་པ			untrained intelligence
བློ་གྲོས་མ་སྨིན་པ་དང་ཡང་དག་པར་སྨིན་པ			non-maturation and complete maturation of intelligence
བློ་གྲོས་མི་ཟད་པ			Akṣayamati [p.n. of a Bodhisattva, the main interlocuter in the Akṣayamati-nirdeśa-sūtra]
བློ་གྲོས་མི་ཟད་པའི་མདོ			Teaching of Akṣayamati Sūtra, P. 842, vol. 34
བློ་གྲོས་མི་ཟད་པས་བསྟན་པའི་མདོ			Teaching of Akṣayamati Sūtra, P. 842, vol. 34
བློ་གྲོས་ནན་པ			certain intelligence (?); (T) earnest intelligence
བློ་གྲོས་ངན་པ			bad intelligence
བློ་གྲོས་རྣམ་པར་གཡེངས་པ			distracted intelligence (T)
བློ་གྲོས་ཤིན་ཏུ་རྣམ་དག			very pure intelligence; p.n. of a Bodhisattva [the main interlocuter in the third chapter of the Saṃdhinirmocana-sūtra]
བློ་གྲོས་ཐོགས་པ་མི་མངའ་བ			unhindered intelligence; unobstructed intelligence  (T)
བློ་གྲོས་ཡང་དག་པར་སྨིན་པ			completely matured intelligence
བློ་གྲོས་ཡངས་པ			extensive intelligence; p.n. of a Bodhisattva [the main interlocuter in the fifth chapter of the Saṃdhinirmocana-sūtra]
བློ་གྲོས་ཞི་བ			peaceful intelligence; pacified intelligence
བློ་གསལ			clear intellect
བློ་གསལ་གླིང			Lo-sel-ling College of Dre-pung Monastic University
བློ་གསལ་ལིང			Lo-sel-ling ("Lucid Intelligence") College of Dre-pung Monastic University
བློ་གསར			new awareness(BR)
བློ་གསར་མིག་འབྱེད			opener of the eye of new awarenesses(BR)
བློ་གཏེར			treasury of wisdom(BR)
བློ་ཁ་མ་ཕྱོགས			has not turned the mind (towards)(BJ 70.5)
བློ་ཁ་ཕྱོགས་པ			directed
བློ་ཀུན་རྫོབ་པ			conventional awareness
བློ་ལ་འཛིན			memorize
བློ་ལ་སྣང་བའི་དབང་གིས་བཞག་པ			posited by the force of appearing to the mind
བློ་ལྡན			[intelligence-possessing]; the intelligent; the wise; an epithet of Bodhisattvas
བློ་ལྡན་པ			[intelligence-possessing]; the intelligent; the wise; an epithet of Bodhisattvas
བློ་ལྡོག་རྣམ་པ་བཞི			four reversals
བློ་ལྟ			awareness; mind
བློ་མཆོག་དང་ལྡན་པ			endowed with the highest intelligence
བློ་མཆོག་གི་བདེ་བ			happiness of the highest intelligence
བློ་མངོན་གྱུར་པ			manifest awareness
བློ་ངན			doubt; bad intelligence
བློ་ཕྱིན་ཅི་ལོག			mistaken awareness
བློ་རབ་ཏུ་གནས་པ			abide in awareness
བློ་རིག			Awareness and Knowledge
བློ་རིག་བདུན་དུ་དབྱེ་བ			division of knowledge and awareness into seven parts(BR)
བློ་རིག་གི་མཐའ་དཔྱོད			Investigation of the Limits of Pervasion With Respect to Awareness and Knowledge, by Lo-sang-da-yang (blo bzang rta dbyangs, 1867-1937), in The Collected Works of rJe btsun blo bzang rta mgrin; vol. 5 (New Delhi: Lama Guru Deva, 1975)
བློ་རིག་གི་རྣམ་བཞག			Presentation of Awareness and Knowledge, by Jam-yang-shay-ba ('jam dbyangs bzhad pa, 1648-1721), in The Collected Works of 'Jam dbyangs bzhad pa'i rdo rje, vol. 15 (New Delhi: Ngawang Gelek Demo, 1973)
བློ་རིག་གི་རྣམ་བཞག་ཉེར་མཁོ་ཀུན་འདུས་བློ་གསར་མིག་འབྱེད			Presentation of Awareness and Knowledge, Composite of All the Important Points, Opener of the Eye of New Intelligence, by Ge-shay Jam-bel-sam-pel (dge bshes 'jam dpal bsam 'phel), modern blockprint, n.p., n.d.
བློ་སྦྱོང			mind-training
བློའི་གཞན་སེལ			other-eliminator that is a mind; mental exclusion
བློའི་རྒྱུ			cause of awareness
བློའི་ཐ་སྙད			mental convention
བློའི་ཡུལ་དུ་བྱ་རུང་བ			suitable to be taken as an object of an awareness
བློན			minister
བློན་པོ་རིན་པོ་ཆེ			husband ?  (T)
བློས་བཞག་པ			posited by an awareness
བློས་རིག་པར་བྱ་བ			object of knowledge by a mind; (T) suitable to be known by an awareness
བློས་རྟོགས་པ			realized by an awareness  (T)
བལྟ			verb: to view; to look\n noun: view; false view
བལྟ་བ			view; look
བལྟ་བ་བྱའོ			you should view
བལྟ་བར་དཀའ			difficult to view
བལྟ་བྱ			viewing(TN)
བལྟམས			be born; be full
བལྟམས་པ			be born; be full
བལྟར་མེད			invisibility
བལྟས			verb: to view; to look\n noun: view; false view
བལྟས་པ			verb: to view; to look\n noun: view; false view
བལྟོས་པ			view; point of view(TN)
བལྟོས་པ་མེད་པ			not view; not look
བལྟོས་ས			place of relation; referent
བལྟོས་ས་ལ་བསྟོས་ནས			in relation to a particular referent(T3-93)
བླུན་པ			dull; foolish; stupid; deluded
བླུན་པོ			dull; foolish; stupid; deluded
བོ			boil over; spill; spill over
བོ་དེ་ལེའུ་ཅི			the Indian master Bodhiruci
བོབས			to descend; fall down; move downward
བོད			Tibet
བོད་པ			Tibetan [person]
བོད་སྒྲ			vocative particles (?)
བོད་སྐད			Tibetan language
བོད་སྔ་མ་དང་གཞན་ཕྱོགས			earlier Tibetans and other quarters
བོགས			enhancement
བོགས་འབྱིན་པའི་སྤྱོད་པ			deeds which issue forth from enhancement(TGP)
བོང་བུ			donkey; ass
བོང་ཚོད			size
བོར			to throw away; to give up or cast aside
བོར་བ			forsake
བྲ་བོ			a type of bean (two types: white and yellow, found inside a triangular fruit; plentiful in Tibet, Nepal, and India)
བྲག			echo
བྲག་ཅ			echo
བྲག་ཆ			echo
བྲག་ཆའི་སྤྱོད་ཡུལ་ལ་གནས་པ			abiding in the range of activity of an echo
བྲག་ཇ			echo
བྲག་ངོས			craggy cliff; the face of a cliff
བྲག་རྫོང			craggy cliff
བྲག་རི			stony mountain
བྲལ			separation; free from; lack; devoid; separate from
བྲལ་འབྲས			effect of separation
བྲལ་བ			separate; separation; free from; lack; devoid
བྲལ་བ་ཉིད			separation
བྲལ་བའི་འབྲས་བུ			effects of separation; separative effect; effect which is a state of separation
བྲལ་བའི་རང་བཞིན			free from inherent existence; nature of freedom
བྲལ་བའི་ཡོན་ཏན			good qualities of separation
བྲལ་བར་བགྱིད་པ			separate; free; disjoin
བྲལ་བར་བྱ་བ			separation; free from
བྲམ་ཟེ			brāhman; Brahmin
བྲམ་ཟེ་ཆང་མི་བཏུང་བ			Brahmins do not drink beer
བྲམ་ཟེའི་རིགས			Brahmin lineage; Brahmin family
བྲན			servant
བྲན་དང་འདྲ་བ			like a servant
བརྡ			terminology; term; language
བརྡ་འདོགས་པའི་གཞི			basis of designation by verbal conventions(BJ 77.2)
བརྡ་བྱས་པ			linguistic referentiality; referentiality
བརྡ་དང་སྒྲ			terms and sounds
བརྡ་དབང			force of terminology
བརྡ་ལ་འདྲིས་པའི་རྗེས་སུ་ཞུགས་པ			engage in acquaintance with terminology
བརྡ་ལ་བྱང			trained in language
བརྡ་ལ་བྱང་བའི་སྐྱེས་བུ			languaged person; person trained in language
བརྡ་ལ་མ་བྱུང་བའི་བྱིས་པ			a child not versed in terminology
བརྡ་ལས་བྱུང་བའི་སེམས་བསྐྱེད་པ			produce a mind that is versed in terminology
བརྡ་སྦྱར་པ			connecting the terminology [to the object for the first time]
བརྡ་སྤྲོད་པ			expound; make distinctions of terms; explain words
བརྡའ			terminology; communication
བརྡའ་སྦྱོར			terminological connection
བརྡབ་པ			to hit; to clap
བརྡད་བ			rub
བརྡར			terminology; term; rubbing(BJ 11.2); rubbed
བརྡར་བཏགས			impute terminology
བརྡེག་འཆའ			[beat-make]; torment; to slip; fall
བརྡེག་པ			beat
བརྡོས			swollen; swell
བརྡོས་བཅས			[swollen-having]; swollen; bursting; bubbly
བརྡུལ			dust
བརྡུང			to beat
བརྡུང་བ			to beat
བརྫབ			obscure; conceal; hide; fake; appear as if real
བརྫབས			obscure; conceal; hide; fake; appear as if real
བརྫང			send; send off; dispatch
བརྫངས			send; send off; dispatch
བརྫི་བ			affected
བརྫུན			falsity; lie; false; counterfeit; lying
བརྫུན་དུ་སྨྲ་བ			lying; lie
བརྫུན་དུ་སྨྲ་བ་ལས་ལྡོག་པའི་ཡོན་ཏན			qualities that are reversed from lying
བརྫུན་གྱི་ཚིག			false words; lie
བརྫུན་པ			falsity; false; counterfeit; lying
བརྫུན་པར་གྲགས			renowned as false
བརྫུན་པར་གྲུབ་པ			falsely established
བརྫུས་པ			spontaneous birth
བརྫུས་ཏེ་སྐྱེ་བ			spontaneous birth
བྲེ་པ			spread out; enveloped
བྲེང			series; (T) garland
བྲེང་ཆགས་སུ			[series-formed-ly]; continuously
བྲེས་པ			spread out; enveloped
བརྒལ			cross over; objection; object; disputation
བརྒལ་བ			cross over; objection; object; disputation
བརྒལ་བ་དང་ལན			objections and answers
བརྒལ་དཀའ་བའི་ཟམ་པ			bridge difficult to cross
བརྒལ་ལན			answers to objections; objections and answers
བརྒལ་ནས			having crossed over; having objected/debated
བརྒལད			cross over; object; controversy; objection
བརྒྱ			hundred
བརྒྱ་འགྱུར་གྱིས་ལྷག་པ་ཡིན་པས			since it is a hundredfold greater than
བརྒྱ་བྱིན			śakra; Shakra [a name for Indra, the king of the gods in Hindu mythology]
བརྒྱ་བྱིན་ལ་སོགས་པ			Śakra and so forth
བརྒྱ་ཕྲག་བཅུ་གཉིས			twelve hundred
བརྒྱད			eight
བརྒྱད་པ			eighth
བརྒྱད་པ་ས			ground of the eighth
བརྒྱད་པའི་ས			eighth ground; level of the eighth
བརྒྱད་སྟོང་དོན་བསྡུས			[Dignāga's] Summary Meanings of the Eight Thousand Stanza Perfection of Wisdom Sūtra [prajñāpāramitāpiṇḍārtha / prajñāpāramitāsaṃgrahakārikā, brgyad stong don bsdus / shes rab kyi pha rol tu phyin ma bsdus pa'i tshig le'ur byas pa;P5207, vol. 94]
བརྒྱལ་བ			faint
བརྒྱལ་བ་ལ་སོགས་པའི་སྐབས			occasion/time of fainting and so forth
བརྒྱན་པ			adorned; decorate; ornament; beautify; wear
བརྒྱུད་འབྲས			indirect effect
བརྒྱུད་འགལ			indirect contraction/contradictories
བརྒྱུད་ཀྱི་ལྷན་ཅིག་བྱེད་རྐྱེན			indirect cooperative condition
བརྒྱུད་ཀྱི་ཉེར་ལེན			indirect substantial cause
བརྒྱུད་ལྡན			[lineage-possessing]; lineaged
བརྒྱུད་ལྡན་མཁས་པའི་དེད་དཔོན་བསྟེན			relied on captains who are scholars possessing the transmission
བརྒྱུད་མར			indirect; lineaged; successive
བརྒྱུད་ནས་སྐྱེད་བྱེད			indirect producer
བརྒྱུད་པ			indirect; lineaged
བརྒྱུད་རྒྱུ			indirect cause
བྲི			diminishment; decrease; lessen; (T) write
བྲི་བ			decrease; write
བྲི་བ་འམ་འཕེལ་བ་མི་མཐོང་བ			not perceive decrease or increase
བྲི་བ་མེད་ཅིང་འཕེལ་བ་མེད་པ			neither decrease nor increase
བྲི་བར་བྱའོ			will/should decrease
བྲི་མེད			non-decrease
བྲི་མེད་ཅིང་འཕེལ་བ་མེད་པ			neither non-decrease nor non-increase
བྲིས་བ			write; draw(ing); writing
བྲིས་པའི་རི་མོ			draw a picture
བརྗེ			to switch out of; to exchange
བརྗེད			forget; forgetfulness(DK 5.9)
བརྗེད་བྱང			Purification of Forgetfulness
བརྗེད་ཀྱིས་དགོས་པ			fear of forgetting
བརྗེད་ངེས་པ			forgetfulness
བརྗེད་པ			forget; forgetfulness
བརྗེད་པར་བྱས་ན			forget; forgetfulness
བརྗེས			to switch out of; to exchange
བརྗིད			shine; glitter
བརྗིད་པ་བགྱིས་པར་འགྱུར			shine; glitter
བརྗོད			describe; express; to speak; say; to express; state; expression; statement
བརྗོད་འདོད་ཀྱི་ཀུན་ལོང			speaker's intention
བརྗོད་བྲལ			unpredictable
བརྗོད་བྱ			subject of expression; object expressed; subject; object of expression; subject matter; topic expressed; object verbalized; explicit teaching
བརྗོད་བྱ་དོན་གྱི་དྲང་ངེས་འབྱེད་པ			differentiating the interpretable and the definitive on the level of the meaning that is expressed within the scriptures
བརྗོད་བྱེད			expressor; expressive; means of expression
བརྗོད་བྱེད་ཀྱི་སྒྲ			expressive sounds
བརྗོད་དོན			meaning expressed; meaning communicated
བརྗོད་དུ་མ་མཆིས་པ			inexpressible; ineffable
བརྗོད་དུ་མེད			inexpressible; ineffable
བརྗོད་དུ་མེད་པ			inexpressible; ineffable
བརྗོད་དུ་མེད་པའི་དངོས་པོ			inexpressible things
བརྗོད་ཀྱིས་མི་ལང་བ			inexpressible
བརྗོད་མཛད			state; indicate; express
བརྗོད་མེད			inexpressible; not expressed; ineffable; not stated
བརྗོད་པ			verbalization; expression; speak; say; express; state
བརྗོད་པ་བྱེད			expressor
བརྗོད་པ་མཛད			speak; spoken; express; state; expressed; stated
བརྗོད་པ་མཉམ་པ་ཉིད			sameness of expressions
བརྗོད་པ་སྨྲ་བ			proponent of expressions
བརྗོད་པ་ཙམ་དུ			mere statement; mere expression
བརྗོད་པའི་བག་ཆགས			predispositions of verbalization
བརྗོད་པའི་ཀུན་རྫོབ			verbal conventionalities; expressional conventionality
བརྗོད་པའི་རྣམ་པ			aspects of expression
བརྗོད་པར་བྱ			what is to be expressed; subject matter
བརྗོད་པར་བྱ་བ་ལ			with respect to what is to be expressed
བརྗོད་པར་བྱ་བ་མ་ཡིན			inexpressible; ineffable
བརྗོད་པར་བྱ་བ་མ་ཡིན་པ་ཉིད			inexpressibility; ineffability
བརྗོད་པར་བྱའོ			should be expressed
བརྗོད་པར་ཟད			speak; say; express; state
བརྗོད་ཟིན			already explained; already explain; previously explained(LG 30.3)
བརྐམ་པ			desire; greed
བརྐྱང			extend
བརྐྱང་མ			left channel
བརྐྱངས			extend
བརླག			destroy; demolish; lose; crush; grind; harm
བརླགས			destroy; demolish; lose; crush; grind; harm
བརླན			wet; damp [quality of water]
བརླང་པ			rough
བརྣབ་སེམས			covetousness
བརྣན			emphasize ? (T)
བརྙན			image (?)
བརྙེད			verb: find; gain; discover\n noun: goods; property; profit
བརྙེག			refers to; referent
བརྙེས			verb: find; gain; discover\n noun: goods; property; profit
བརྙེས་ནས			having found; having gained
བརྙེས་པ			find; gain; discover; get; goods; property; profit
བརྙོན་མེད་དུ			undeniably
བརྟག			verb: examine; analyze; investigate\n noun: conceptuality; thought; conceptual consciousness; imputation; chapter
བརྟག་གཉིས			The Two Chaptered (= Hevajratantra)
བརྟག་མི་ནུས་པ			not able to investigate
བརྟག་པ			inquiry; investigate; analyze; examine; sustain
བརྟག་པ་མཐའ་བཟུང་དུ			in a hypothetical way
བརྟག་པ་མཐའ་བཟུང་དུ་ལམ་གྱི་ནུས་མཐུ་བསྟན་པ་ཡིན་ན			if this indicates the strength of the path in a hypothetical way ...(TGP 64)
བརྟག་པར་བྱ			to investigate; analyze; examine
བརྟགས			investigate; examine; analyze; impute; imagine; designate
བརྟགས་མི་ནུས་པ			not able to investigate; unanalyzable
བརྟགས་ནས			having investigated/analyzed/imputed/imagined/designated
བརྟགས་པ			analyze; investigate; examine; imputed; imaginary
བརྟགས་པ་མཁས་པ་འཛངས་པས་རིག་པ			discerned by the wise
བརྟགས་པ་ཙམ			merely imputed
བརྟགས་པའི་བདག་ཉིད			imputed entity
བརྟགས་པར་དཀའ་བའི་ཤིན་སྦྱངས			pliancy difficult to analyze
བརྟགས་པར་སླ་བའི་ཤིན་སྦྱངས			pliancy easy to analyze
བརྟན			adjective: stable; firm; steadfast\n verb: have faith in; believe in; trust
བརྟན་བྱེད			make firm; make steady
བརྟན་ཆགས་པར་གནས་པ་མེད་ན་ནི			if one does not abide steadily...(TGP 25)
བརྟན་གཡོ			inanimate and animate; stable and the moving
བརྟན་གཡོའི་ཚད			measure of relative fluxation
བརྟན་མེད་གཡོ་བ			unstable; not firm
བརྟན་པ			steadiness\n adjective: stable; firm; steadfast\n verb: have faith in; believe in; trust
བརྟན་པའི་ཚུལ་ཁྲིམས			stable ethics; firm ethics
བརྟན་པར			firmly; steadily
བརྟན་པར་མི་འགྱུར་པའི་རྫས་ཡོད			substantial existent in the sense of being statically unchanging
བརྟན་པོ			firm; steady
བརྟན་པོར་གནས་པ་དེས་མི་རྙེད་ལ			a steady dwelling is not gained by that(TGP 25)
བརྟན་རྣམས			steadily cognized
བརྟེན			depend; rely; resort to; support
བརྟེན་བྱེད			rely on; depend on
བརྟེན་ཅིང			depending upon; relying on
བརྟེན་ནས			depending upon; relying upon
བརྟེན་ནས་བརྟགས་པ			imputed dependently; dependent designation
བརྟེན་ནས་བཏགས་པ			imputed dependently
བརྟེན་ནས་གདགས་པ			imputed dependently; dependent designation(N)
བརྟེན་པ			dependent; supported; in the sense of
བརྟེན་པའི་ཆོས			dependent attributes
བརྟེན་པར་བྱའོ			one should depend; one should rely
བརྟེན་པར་བྱེད			make firm; stabilize
བརྟེན་པར་བྱེད་པ			make firm; stabilize; basis
བརྩད་པ			dispute(S); debate; objection
བརྩད་པའི་གཞི			basis of dispute
བརྩམས			based; beginning; composition(BJ 9.4); to be based [on]
བརྩམས་གཞི			bases of composition
བརྩམས་ནས			beginning with; stemming from(BJ 29.2)
བརྩམས་པ			beginning; begin; composition
བརྩམས་ཏེ			beginning; composition
བརྩེ			noun: mercy; love; kindness\n verb: feel mercy; pity
བརྩེ་བ			noun: mercy; love; kindness\n verb: feel mercy; pity
བརྩེ་བ་ཅན			merciful; loving
བརྩེ་བ་དང་བཅས་པ			merciful; loving
བརྩེ་བ་དང་ལྡན་པ			merciful; loving
བརྩེ་བ་མེད་པ			merciless; without mercy
བརྩེ་བ་ཡིད་ལ་བྱེད་པ			merciful mental contemplation; mental contemplation of mercy
བརྩེ་བའི་བདག་ཉིད			merciful nature
བརྩེ་བའི་ཡོན་ཏན			quality of empathy
བརྩེ་བས་བྱམས་པ			love due to mercy (T)
བརྩེ་བས་སྦྱིན་པ			mercifully giving  (T)
བརྩེ་བས་སྦྱིན་པ་ལ་རྗེས་སུ་སྟོན་པ			teaching of merciful giving  (T)
བརྩེ་བས་སྡུག་བསྔལ་ཁས་ལེན་པ			assert suffering with mercy  (T)
བརྩེ་དང་ལྡན་པ			merciful
བརྩེ་ལྡན			merciful
བརྩེགས			piled up
བརྩེགས་པ			piled up
བརྩེར་བཅས			merciful; loving
བརྩེས			verb: feel mercy; pity; love\n noun: mercy; love; kindness
བརྩི			to reckon; calculate; to hold as important
བརྩིས			to reckon; calculate; to hold as important
བརྩོད			dzö (crossbreed of a yak and a cow) which has long, narrow straight horns
བརྩོན			verb: to endeavor; make effort; strive; exert oneself\n noun: effort; endeavor; exertion
བརྩོན་འགྲུས			effort; diligence; zeal; industry
བརྩོན་འགྲུས་བརྟན་པ			stable effort
བརྩོན་འགྲུས་བརྩམས་པ			initiate effort; begin making effort
བརྩོན་འགྲུས་ཅན			having effort; dillegent
བརྩོན་འགྲུས་ཆེན་པོ་རྩོམ་པ			the great effort of composition ?  (T)
བརྩོན་འགྲུས་དང་ལྡན་པ			having effort; dilligent
བརྩོན་འགྲུས་དྲག			fierce effort; violent effort
བརྩོན་འགྲུས་ཀྱི་དབང་པོ			faculty of effort; power of effort
བརྩོན་འགྲུས་ཀྱི་གོ་སྒྲུབ			achieving through the armor of effort
བརྩོན་འགྲུས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དང་ལྡན་པ			having the perfection of effort; with the perfection of effort
བརྩོན་འགྲུས་ཀྱི་ཕར་ཕྱིན			perfection of effort
བརྩོན་འགྲུས་ཀྱི་ཚོགས་སྒྲུབ			achieving through the collection of effort
བརྩོན་འགྲུས་ལ་བརྟེན་ནས			in dependence upon effort
བརྩོན་འགྲུས་ལ་བརྟེན་པ			in dependence upon effort
བརྩོན་འགྲུས་ལ་སོགས་པ་ལ་སྦྱོར་བ			application/engagement in effort, etc.
བརྩོན་འགྲུས་མཆོག			supreme effort; highest effort
བརྩོན་འགྲུས་ན་གྲོགས་སུ་གྱུར་པ			effort assists ... (T)
བརྩོན་འགྲུས་ཉམས་པ			degenerated effort
བརྩོན་འགྲུས་པ			effort; diligence; zeal; industry
བརྩོན་འགྲུས་ཕ་རོལ་ཕྱིན			perfection of effort
བརྩོན་འགྲུས་རྩོམ་པ			initiate effort; begin making effort
བརྩོན་འགྲུས་ཐ་མ་དང་འབྲིང་དང་མཆོག			final, middling, and supreme effort
བརྩོན་འགྲུས་ཡོངས་སུ་ཤེས་པར་བྱ			one should know this through effort (T)
བརྩོན་འགྲུས་ཞན་པ			small effort; inferior effort
བརྩོན་བྱེད			to endeavor; make effort; strive; exert oneself
བརྩོན་གྱུར			endeavor; effort
བརྩོན་ལྡན			having effort; dilligent
བརྩོན་པ			verb: to endeavor; make effort; strive; exert oneself\n noun: effort; endeavor; exertion
བརྩོན་པ་བགྱིད་པར་འགྱུར་རོ			endeavor; make effort; strive; exert oneself
བརྩོན་པ་བྱེད			to endeavor; make effort; strive; exert oneself
བརྩོན་པ་ཆེར་བྱེད			to endeavor; make effort; strive; exert oneself
བརྩོན་པ་ཆེར་མཛད་དོ			to endeavor; make effort; strive; exert oneself
བརྩོན་པ་དང་བཅས་པ			having effort; dilligent
བརྩོན་པ་མ་གཏང་བ			non-abandoned effort; p.n. of a Buddha
བརྩོན་པ་མཛད་དོ			to endeavor; make effort; strive; exert oneself
བརྩོན་པ་མི་བཏང་བ			non-abandoned effort; p.n. of a Buddha
བརྩོན་པ་མི་གཏོང་བ			non-abandoned effort; p.n. of a Buddha
བརྩོན་པའི་དགོས་པ་ཡིན			the necessity for effort
བརྩོན་པའི་མཐུ			force of effort
བརྩོན་པའི་རབ			fierce effort; violent effort
བརྩོན་པའི་རང་བཞིན			nature of effort
བརྩོན་པའི་སྟོབས			force of effort
བརྩོན་པར་འགྱུར			make effort; exert oneself; endeavor
བརྩོན་པར་བྱ			will endeavor; will make effort; will exert oneself
བརྩོན་པར་བྱའོ			should endeavor; should make effort
བརྩོན་པར་བྱས་པ			to endeavor; make effort; strive; exert oneself
བརྩོན་པར་བྱེད་དོ			to endeavor; make effort; strive; exert oneself
བརྩོན་པར་རུང			suitable as effort; suitable effort
བརྩོན་རབ			fierce effort; violent effort
བརྩོན་ཏེ			making effort
བརྩོན་ཞིང་འཚོལ་བ			make effort and seek
བརྟུལ་བ			disciplined
བརྟུལ་ཞུགས			conduct; modes of conduct
བསབ			complete; fill out
བསབས			complete; fill out
བསད			killing; kill; murder
བསད་བྱ			person killed
བསད་པ་གྱུར་པ			killing; kill
བསད་པར་བྱ་བར་འགྱུར་བ			killing; kill
བསད་པར་གྱུར་པ			killing; kill
བསག			accumulate
བསགས			accumulate
བསགས་པ			composite; accumulate
བསགས་པ་རྗེས་སུ་དྲན་པས་དགའ་བ་ཡིད་ལ་བྱེད་པ			since one remembers the collections, there is the mental engagement of joy (T)
བསལ			clear away; remove; throw off; eradicate; separate
བསལ་བ			clear away; remove; throw off; eradicate; separate; the "thesis" [of a consequence]
བསལ་བ་སོང			you have come to accept the "thesis" [of the consequence]
བསལ་བར་བྱ་བ་ཡིན			is an object of removal; will clear away/remove/throw off/eradicate/separate
བསལ་བར་གྱུར			clear away; remove; throw off; eradicate; separate
བསལ་བྱ			object of removal; that which should be cleared away/removed/thrown off/eradicated/separated; should be cleared away/removed/thrown off/eradicated/separated
བསལ་བྱ་ལོག་སྒྲུབ			wrong achievings to be avoided; perverse achieving of that which is to be avoided
བསལ་དགོས			ought to clear away/remove/throw off/eradicate/separate
བསལ་ནས			having cleared away/removed/thrown off/eradicated/separated
བསམ			verb: think; contemplate\n noun: thought
བསམ་བྱུང			arisen from thinking; arisen from thought; arisen from contemplation
བསམ་དུ་མེད			inconceivable; unthinkable
བསམ་གཏན			concentration
བསམ་གཏན་བདེ་བ			bliss of concentration
བསམ་གཏན་བཞི			four concentrations(N)
བསམ་གཏན་བཞི་པ			fourth concentration
བསམ་གཏན་དང་ལྡན་པ			endowed with concentration
བསམ་གཏན་དང་པོ			first concentration
བསམ་གཏན་དང་པོའི་དངོས་གཞི་ཁྱད་པར			special actual basis of the first concentration
བསམ་གཏན་དང་པོའི་དངོས་གཞི་ཙམ			mere actual basis of the first concentration
བསམ་གཏན་དང་པོའི་དངོས་གཞིའི་སྙོམས་འཇུག་ཁྱད་པར་ཅན			special absorption of an actual first concentration
བསམ་གཏན་དང་པོའི་དངོས་གཞིའི་སྙོམས་འཇུག་ཙམ་པོ་བ			mere absorption of an actual first concentration; actual absorption of a mere first concentration
བསམ་གཏན་དང་རྣམ་པར་ཐར་པ་དང་ཏིང་ངེ་འཛིན་དང་སྙོམས་པར་འཇུག་པ་མཁྱེན་པའི་སྟོབས			power of an exalted knower of concentration, liberation, meditative stabilization, and meditative absorption
བསམ་གཏན་དང་ཤེས་རབ			concentration and wisdom
བསམ་གཏན་དང་ཏིང་ངེ་འཛིན་ཐོབ་པ			attain the meditative stabilization of the concentration(s)
བསམ་གཏན་དང་ཟག་པ་མེད་པའི་སྡོམ་པ			concentration and uncontaminated vows (T)
བསམ་གཏན་དགེ་བ			virtuous concentration; virtue of the concentration(s)
བསམ་གཏན་གཉིས་པ			second concentration
བསམ་གཏན་གསུམ་པ			third concentration
བསམ་གཏན་གྱི་བདེ་བ་དག་ལ་མ་ཆགས་པ			not attached to the blisses of the concentration(s)
བསམ་གཏན་གྱི་བདེ་ལ་རོ་མྱང་མེད་ཉིད			non-experience of the blissful taste of the concentration(s)
བསམ་གཏན་གྱི་དོན་དུ་བརྩོན་པར་འགྱུར			effort for the sake of the concentration(s)
བསམ་གཏན་གྱི་གོ་སྒྲུབ			achieving through the armor of concentration
བསམ་གཏན་གྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ			perfection of concentration
བསམ་གཏན་གྱི་ཕར་ཕྱིན			perfection of concentration
བསམ་གཏན་གྱི་སྡོམ་པ			concentrative discipline
བསམ་གཏན་གྱི་ཚོགས་སྒྲུབ			achieving through the collection of concentration
བསམ་གཏན་གཟུགས་མེད་མིན			non-formless concentration
བསམ་གཏན་ལ་དབང་ལ			power with respect to concentration(s)
བསམ་གཏན་ལ་དགའ			delight in the concentration(s)
བསམ་གཏན་ལ་གནས་པ			abide in the concentration(s)
བསམ་གཏན་ལ་མོས་པ			interest/belief/faith/inclination towards/zeal/keenness in concentration
བསམ་གཏན་ལས་བྱུང་བདེ་བ་མངལ			womb of bliss arisen from concentration
བསམ་གཏན་མངོན་པར་སྒྲུབ་པ			manifestly establish the concentration(s)
བསམ་གཏན་པ			concentrator; meditator
བསམ་གཏན་ཕ་རོལ་ཕྱིན			perfection of concentration; perfect concentration
བསམ་གཏན་ཕྱི་མ			Concentration Continuation Tantra
བསམ་གཏན་ས			level(s) of the concentrations
བསམ་གྱིས་ཁྱབ་པ			[thought-by-covered]; conceivable; thinkable
བསམ་གྱིས་མི་ཁྱབ			[thought-by-not-covered]; inconceivable; unthinkable
བསམ་གྱིས་མི་ཁྱབ་པ			[thought-by-not-covered]; inconceivable; unthinkable
བསམ་མི་ཁྱབ			inconceivable; inconceivability; unencompassable by thought
བསམ་ངོ་དང་བྲལ་བ			free from thought
བསམ་པ			verb: think; thinking; imagine; wish\n noun: attitude; thought; wish
བསམ་པ་འགལ			contradictory thought; contradictory with thought
བསམ་པ་དག་པ			pure thought
བསམ་པ་དང་བློ			thought and awareness
བསམ་པ་དང་ལྡན་པའི་སེམས་བསྐྱེད་པ			mind-generation having thought
བསམ་པ་དང་སྒོམ་པ			thought and meditation
བསམ་པ་དགའ་བ			joyful thought; delight in thought
བསམ་པ་དགུ་པོ			nine thoughts; ninth thought
